0.5,0.5,1.0
0.49975,0.49975,0.997997997997998
0.4995,0.4995,0.995995995995996
0.49925,0.49925,0.993993993993994
0.499,0.499,0.991991991991992
0.49875,0.49875,0.98998998998999
0.4985,0.4985,0.987987987987988
0.49825,0.49825,0.985985985985986
0.498,0.498,0.983983983983984
0.49775,0.49775,0.9819819819819819
0.4975,0.4975,0.97997997997998
0.49725,0.49725,0.977977977977978
0.497,0.497,0.975975975975976
0.49675,0.49675,0.973973973973974
0.4965,0.4965,0.9719719719719719
0.49625,0.49625,0.96996996996997
0.496,0.496,0.967967967967968
0.49575,0.49575,0.965965965965966
0.4955,0.4955,0.963963963963964
0.49525,0.49525,0.9619619619619619
0.495,0.495,0.95995995995996
0.49475,0.49475,0.9579579579579579
0.4945,0.4945,0.955955955955956
0.49425,0.49425,0.953953953953954
0.494,0.494,0.9519519519519519
0.49375,0.49375,0.94994994994995
0.49350000000000005,0.49350000000000005,0.9479479479479479
0.49325,0.49325,0.9459459459459459
0.493,0.493,0.943943943943944
0.49275,0.49275,0.9419419419419419
0.49250000000000005,0.49250000000000005,0.93993993993994
0.49224999999999997,0.49224999999999997,0.9379379379379379
0.492,0.492,0.9359359359359359
0.49175,0.49175,0.933933933933934
0.49150000000000005,0.49150000000000005,0.9319319319319319
0.49124999999999996,0.49124999999999996,0.92992992992993
0.491,0.491,0.9279279279279279
0.49074999999999996,0.49074999999999996,0.9259259259259259
0.4905,0.4905,0.9239239239239239
0.49024999999999996,0.49024999999999996,0.9219219219219219
0.49,0.49,0.91991991991992
0.48974999999999996,0.48974999999999996,0.9179179179179179
0.4895,0.4895,0.9159159159159159
0.48924999999999996,0.48924999999999996,0.9139139139139139
0.489,0.489,0.9119119119119119
0.48874999999999996,0.48874999999999996,0.9099099099099099
0.4885,0.4885,0.9079079079079079
0.48825,0.48825,0.9059059059059059
0.488,0.488,0.9039039039039038
0.48774999999999996,0.48774999999999996,0.9019019019019019
0.4875,0.4875,0.8998998998998999
0.48725,0.48725,0.8978978978978979
0.487,0.487,0.8958958958958959
0.48674999999999996,0.48674999999999996,0.8938938938938938
0.4865,0.4865,0.8918918918918919
0.48625,0.48625,0.8898898898898899
0.486,0.486,0.8878878878878879
0.48575,0.48575,0.8858858858858859
0.4855,0.4855,0.8838838838838838
0.48525,0.48525,0.8818818818818819
0.485,0.485,0.8798798798798799
0.48475,0.48475,0.8778778778778779
0.4845,0.4845,0.8758758758758759
0.48425,0.48425,0.8738738738738738
0.484,0.484,0.8718718718718719
0.48375,0.48375,0.8698698698698699
0.4835,0.4835,0.8678678678678678
0.48325,0.48325,0.8658658658658659
0.483,0.483,0.8638638638638638
0.48275,0.48275,0.8618618618618619
0.4825,0.4825,0.8598598598598599
0.48225,0.48225,0.8578578578578578
0.48200000000000004,0.48200000000000004,0.8558558558558559
0.48175,0.48175,0.8538538538538538
0.4815,0.4815,0.8518518518518519
0.48125,0.48125,0.8498498498498499
0.48100000000000004,0.48100000000000004,0.8478478478478478
0.48075,0.48075,0.8458458458458459
0.4805,0.4805,0.8438438438438438
0.48025,0.48025,0.8418418418418419
0.48000000000000004,0.48000000000000004,0.8398398398398399
0.47975,0.47975,0.8378378378378378
0.47950000000000004,0.47950000000000004,0.8358358358358359
0.47925,0.47925,0.8338338338338338
0.47900000000000004,0.47900000000000004,0.8318318318318318
0.47875,0.47875,0.8298298298298299
0.47850000000000004,0.47850000000000004,0.8278278278278278
0.47824999999999995,0.47824999999999995,0.8258258258258259
0.478,0.478,0.8238238238238238
0.47775,0.47775,0.8218218218218218
0.47750000000000004,0.47750000000000004,0.8198198198198199
0.47724999999999995,0.47724999999999995,0.8178178178178178
0.477,0.477,0.8158158158158157
0.47675,0.47675,0.8138138138138138
0.47650000000000003,0.47650000000000003,0.8118118118118118
0.47624999999999995,0.47624999999999995,0.8098098098098099
0.476,0.476,0.8078078078078078
0.47575,0.47575,0.8058058058058057
0.47550000000000003,0.47550000000000003,0.8038038038038038
0.47524999999999995,0.47524999999999995,0.8018018018018018
0.475,0.475,0.7997997997997998
0.47475,0.47475,0.7977977977977978
0.4745,0.4745,0.7957957957957957
0.47424999999999995,0.47424999999999995,0.7937937937937938
0.474,0.474,0.7917917917917918
0.47375,0.47375,0.7897897897897898
0.4735,0.4735,0.7877877877877878
0.47324999999999995,0.47324999999999995,0.7857857857857857
0.473,0.473,0.7837837837837838
0.47275,0.47275,0.7817817817817818
0.4725,0.4725,0.7797797797797797
0.47224999999999995,0.47224999999999995,0.7777777777777778
0.472,0.472,0.7757757757757757
0.47175,0.47175,0.7737737737737738
0.47150000000000003,0.47150000000000003,0.7717717717717718
0.47125,0.47125,0.7697697697697697
