0.0,0.0,1.0
0.001,0.001,0.998998998998999
0.002,0.002,0.997997997997998
0.003,0.003,0.996996996996997
0.004,0.004,0.995995995995996
0.005,0.005,0.994994994994995
0.006,0.006,0.993993993993994
0.007,0.007,0.992992992992993
0.008,0.008,0.991991991991992
0.009,0.009,0.990990990990991
0.01,0.01,0.98998998998999
0.011,0.011,0.988988988988989
0.012,0.012,0.987987987987988
0.013,0.013,0.986986986986987
0.014,0.014,0.985985985985986
0.015,0.015,0.984984984984985
0.016,0.016,0.983983983983984
0.017,0.017,0.982982982982983
0.018,0.018,0.9819819819819819
0.019,0.019,0.980980980980981
0.02,0.02,0.97997997997998
0.021,0.021,0.978978978978979
0.022,0.022,0.977977977977978
0.023,0.023,0.9769769769769769
0.024,0.024,0.975975975975976
0.025,0.025,0.974974974974975
0.026,0.026,0.973973973973974
0.027,0.027,0.972972972972973
0.028,0.028,0.9719719719719719
0.029,0.029,0.970970970970971
0.03,0.03,0.96996996996997
0.031,0.031,0.968968968968969
0.032,0.032,0.967967967967968
0.033,0.033,0.9669669669669669
0.034,0.034,0.965965965965966
0.035,0.035,0.964964964964965
0.036,0.036,0.963963963963964
0.037,0.037,0.962962962962963
0.038,0.038,0.9619619619619619
0.039,0.039,0.960960960960961
0.04,0.04,0.95995995995996
0.041,0.041,0.958958958958959
0.042,0.042,0.9579579579579579
0.043,0.043,0.9569569569569569
0.044,0.044,0.955955955955956
0.045,0.045,0.954954954954955
0.046,0.046,0.953953953953954
0.047,0.047,0.9529529529529529
0.048,0.048,0.9519519519519519
0.049,0.049,0.950950950950951
0.05,0.05,0.94994994994995
0.051,0.051,0.948948948948949
0.052,0.052,0.9479479479479479
0.053,0.053,0.9469469469469469
0.054,0.054,0.9459459459459459
0.055,0.055,0.944944944944945
0.056,0.056,0.943943943943944
0.057,0.057,0.9429429429429429
0.058,0.058,0.9419419419419419
0.059,0.059,0.9409409409409409
0.06,0.06,0.93993993993994
0.061,0.061,0.938938938938939
0.062,0.062,0.9379379379379379
0.063,0.063,0.9369369369369369
0.064,0.064,0.9359359359359359
0.065,0.065,0.934934934934935
0.066,0.066,0.933933933933934
0.067,0.067,0.9329329329329329
0.068,0.068,0.9319319319319319
0.069,0.069,0.9309309309309309
0.07,0.07,0.92992992992993
0.071,0.071,0.928928928928929
0.072,0.072,0.9279279279279279
0.073,0.073,0.9269269269269269
0.074,0.074,0.9259259259259259
0.075,0.075,0.924924924924925
0.076,0.076,0.9239239239239239
0.077,0.077,0.9229229229229229
0.078,0.078,0.9219219219219219
0.079,0.079,0.9209209209209209
0.08,0.08,0.91991991991992
0.081,0.081,0.9189189189189189
0.082,0.082,0.9179179179179179
0.083,0.083,0.9169169169169169
0.084,0.084,0.9159159159159159
0.085,0.085,0.914914914914915
0.086,0.086,0.9139139139139139
0.087,0.087,0.9129129129129129
0.088,0.088,0.9119119119119119
0.089,0.089,0.9109109109109109
0.09,0.09,0.9099099099099099
0.091,0.091,0.9089089089089089
0.092,0.092,0.9079079079079079
0.093,0.093,0.9069069069069069
0.094,0.094,0.9059059059059059
0.095,0.095,0.9049049049049049
0.096,0.096,0.9039039039039038
0.097,0.097,0.9029029029029029
0.098,0.098,0.9019019019019019
0.099,0.099,0.9009009009009009
0.1,0.1,0.8998998998998999
0.101,0.101,0.8988988988988988
0.102,0.102,0.8978978978978979
0.103,0.103,0.8968968968968969
0.104,0.104,0.8958958958958959
0.105,0.105,0.8948948948948949
0.106,0.106,0.8938938938938938
0.107,0.107,0.8928928928928929
0.108,0.108,0.8918918918918919
0.109,0.109,0.8908908908908909
0.11,0.11,0.8898898898898899
0.111,0.111,0.8888888888888888
0.112,0.112,0.8878878878878879
0.113,0.113,0.8868868868868869
0.114,0.114,0.8858858858858859
0.115,0.115,0.8848848848848849
0.116,0.116,0.8838838838838838
0.117,0.117,0.8828828828828829
0.118,0.118,0.8818818818818819
0.119,0.119,0.8808808808808809
0.12,0.12,0.8798798798798799
0.121,0.121,0.8788788788788788
0.122,0.122,0.8778778778778779
0.123,0.123,0.8768768768768769
0.124,0.124,0.8758758758758759
0.125,0.125,0.8748748748748749
0.126,0.126,0.8738738738738738
0.127,0.127,0.8728728728728729
0.128,0.128,0.8718718718718719
0.129,0.129,0.8708708708708709
0.13,0.13,0.8698698698698699
0.131,0.131,0.8688688688688688
0.132,0.132,0.8678678678678678
0.133,0.133,0.8668668668668669
0.134,0.134,0.8658658658658659
0.135,0.135,0.8648648648648649
0.136,0.136,0.8638638638638638
0.137,0.137,0.8628628628628628
0.138,0.138,0.8618618618618619
0.139,0.139,0.8608608608608609
0.14,0.14,0.8598598598598599
0.141,0.141,0.8588588588588588
0.142,0.142,0.8578578578578578
0.143,0.143,0.8568568568568569
0.144,0.144,0.8558558558558559
0.145,0.145,0.8548548548548549
0.146,0.146,0.8538538538538538
0.147,0.147,0.8528528528528528
0.148,0.148,0.8518518518518519
0.149,0.149,0.8508508508508509
0.15,0.15,0.8498498498498499
0.151,0.151,0.8488488488488488
0.152,0.152,0.8478478478478478
0.153,0.153,0.8468468468468469
0.154,0.154,0.8458458458458459
0.155,0.155,0.8448448448448449
0.156,0.156,0.8438438438438438
0.157,0.157,0.8428428428428428
0.158,0.158,0.8418418418418419
0.159,0.159,0.8408408408408409
0.16,0.16,0.8398398398398399
0.161,0.161,0.8388388388388388
0.162,0.162,0.8378378378378378
0.163,0.163,0.8368368368368369
0.164,0.164,0.8358358358358359
0.165,0.165,0.8348348348348349
0.166,0.166,0.8338338338338338
0.167,0.167,0.8328328328328328
0.168,0.168,0.8318318318318318
0.169,0.169,0.8308308308308309
0.17,0.17,0.8298298298298299
0.171,0.171,0.8288288288288288
0.172,0.172,0.8278278278278278
0.173,0.173,0.8268268268268268
0.174,0.174,0.8258258258258259
0.175,0.175,0.8248248248248249
0.176,0.176,0.8238238238238238
0.177,0.177,0.8228228228228228
0.178,0.178,0.8218218218218218
0.179,0.179,0.8208208208208209
0.18,0.18,0.8198198198198199
0.181,0.181,0.8188188188188188
0.182,0.182,0.8178178178178178
0.183,0.183,0.8168168168168168
0.184,0.184,0.8158158158158157
